FEATURE_ID	FEATURE_TEXT	FEATURE_HASH	ENGINE	SOURCE_SECTION	SOURCE_LINE
F-000611	- تحويل البيانات إلى قصة تفاعلية	9387448b03064db074ce170e39a5e7ff17ae3125f5018f325f5593dce1530a6e	Data Engine	1.5 القراءة التفاعلية	1159
F-000612	- حساب density-preserving sampling للحفاظ على شكل المخطط العام	7a9387363ca3b665c4442b9363762150977ace803b8f8d194491cf60220dff28	Data Engine	1.5 القراءة التفاعلية	1160
F-000613	- اقتراح إعادة ترتيب وتقليل التشويش لتحسين العرض	3f83299fd4e30f7d93de73be98a86f51521057e141a3ec15802dac67304239ce	Data Engine	1.5 القراءة التفاعلية	1161
F-000614	- وضع الاستجواب الذكي لطرح أسئلة نصية واسترجاع بيانات محددة	e6bffd69622cd3dc727afbbd143a1e79e018dcfd74a63b2f80f4c02488846c86	Data Engine	1.5 القراءة التفاعلية	1162
F-000615	- الوضع السهل (Smart Mode)	ed185b62ce77b6e95db708346624baaf7aa3a554718d5d61bbc420c997169055	Data Engine	1.5 القراءة التفاعلية	1163
F-000616	- الوضع المتقدم (Pro Mode)	425c667ea08ea448d8ecefd7009e9a72afc8654768a84c57ca27d8c8c0ebdf92	Data Engine	1.5 القراءة التفاعلية	1164
F-000617	- واجهة استكشاف بيانات تفاعلية	f0d1b26a488a0a302e348143fa8dad5fade95b05d6237bb27fd4eadd5a2c87fb	Data Engine	1.5 القراءة التفاعلية	1165
F-000618	- القراءة التفاعلية	0dde67ae1646406697e2407840b8dbf7494f542bff6fd4f35a20f1de8cf03fcb	Data Engine	1.5 القراءة التفاعلية	1166
F-000619	- تضمين المخططات والمرفقات والمصادر الحية	394ef30fa8c0d1e1513a698d59b5f8b9b16990246f6cc5585aa9677bba4250e7	Data Engine	1.5 القراءة التفاعلية	1167
F-000620	- تضمين لوحات المعلومات في أي مكان	535fdfee905d84c5bf5cce076c29492f898cf483974f7a591093709426012f0f	Data Engine	1.5 القراءة التفاعلية	1168
F-000621	- تعديل النص ببضع نقرات فقط	9bd08674921c354842821d0f943b767b3dcf2e57edf881e85041d9f091721e93	Data Engine	1.5 القراءة التفاعلية	1169
F-000622	- تعديل النص لتحقيق الرسمية والنبرة والطول المناسب	51e7c64820a86be488d053665a76c0697ac49b33016fe3ec8dbfd6c8151fafd1	Data Engine	1.5 القراءة التفاعلية	1170
F-000623	- تعديل نبرة التقرير	5fc674c835e2086aadc1ee3f5ec0312a7c2e3bba84deb2fc73b10466ab319d4d	Data Engine	1.5 القراءة التفاعلية	1171
F-000624	- تعديل وتخصيص التخطيط والنص والعناصر المرئية	5e97c334f241d8fa7840b58bf4f0145515797a7279a7de2b85eae378d018ad67	Data Engine	1.5 القراءة التفاعلية	1172
F-000625	- تقديم اقتراحات ذكية لتحسين وضوح الكتابة وتأثيرها	3f728d65b29fdb77ad96c0543664856db3b1ea43df9c463e6cec6ad0944dcda4	Data Engine	1.5 القراءة التفاعلية	1173
F-000626	- تقديم اقتراحات لضمان وضوح الكتابة وخلوها من الأخطاء	85145e98d5beb41866f4619e5b34ac2817dde5fb482ef875f54d00142ca3b70b	Data Engine	1.5 القراءة التفاعلية	1174
F-000627	- تقصير الفقرات الطويلة أو التوسع في الموضوعات المعقدة	370a36124bb5c264b7a64b6f611badfee03b7cc32ffcf2f84f749e01db549f8a	Data Engine	1.5 القراءة التفاعلية	1175
F-000628	- قراءة ذكية لكل ملف	58423fc34b34ee542023f0569c2d4c99e84f1f42ce34cb2520aa0d5dc8f49535	Data Engine	1.5 القراءة التفاعلية	1176
F-000629	- قراءة النصوص والأرقام من الصور (تقارير، جداول، إيصالات)	76ec868f29a2ecfc062cfe2c7732e4ff2754a69c1be8a5770b15f075d983ad7b	Data Engine	1.5 القراءة التفاعلية	1177
F-000630	- قراءة ملفات متعددة الأنواع معًا	ba354dc5d8fafb597590ee0b1c8a920921dc9f807c8b2d5d8f059f89d2c3077e	Data Engine	1.5 القراءة التفاعلية	1178
F-000631	- تحليل البيانات دون تحميلها بالكامل في العرض	a3de0a064e6c4c69dbfad6340c5e08e6b0e31825e2ac403c374498e2d1aefed9	Data Engine	1.5 القراءة التفاعلية	1179
F-000632	- الترابط الزمني والمنطقي بين البيانات من مصادر مختلفة	79edddd44e68bc7369a7f3fe1aebd3c6b83ffa2fb1561140eb7b4ec4be64c2fc	Data Engine	1.5 القراءة التفاعلية	1180
F-000633	- ملفات نصية ومستندات (Word, PDF, نصوص خام, تقارير رسمية)	1397a3d6aa111956aa09a49e974f210caedb47804cbc70ac7e821edfa279c0a5	Data Engine	1.5 القراءة التفاعلية	1181
F-000634	- القراءة الذكية متعددة الأنواع	b96d21f67a03b6627691b2971ae03eaee9b2f518c73f86d5c5fc5a20c119d8bb	Data Engine	1.5 القراءة التفاعلية	1182
F-000635	- استخراج البيانات داخله	3657a659b325269137c8bb83a6ae29c5a4dd13799c1f28f18ea1650586ae672d	Data Engine	1.5 القراءة التفاعلية	1183
F-000636	- القراءة الذكية	0261f7d8c3bbc433cb17b1d7a7fc1af7e094abd68094ebe3e0ff05b014d8eba4	Data Engine	1.5 القراءة التفاعلية	1184
F-000637	- عرض أسماء الملفات	943467d0452e21eb8cc04c9b32ce9caacfb97900f21971951d30a32256d4a76a	Data Engine	1.5 القراءة التفاعلية	1185
F-000638	- قراءة أي ملف	ae564af0a87d0ac3300b32909c7f8bb07f0d949cb9655d05787157ccdbe2ed7a	Data Engine	1.5 القراءة التفاعلية	1186
F-000639	- استخراج النصوص	a24441420145be6c3723254af7562729b4eb29ea94c61f732cb0a849fe7300a0	Data Engine	1.5 القراءة التفاعلية	1187
F-000640	- تفهم أي نوع ملفات	173b5bfdf8db3a27f117c5b21faba881e0e6aff083338d7f4a7345d8f5cbf24c	Data Engine	1.5 القراءة التفاعلية	1188
F-000641	- القراءة المتعددة	e553c2ca1fa49bc14a26200d1acd00c6e217be0ac90782c9c152276553c65d2b	Data Engine	1.5 القراءة التفاعلية	1189
F-000642	- قراءة PDF	4a519aa075ddf3cb46b6117f2374c5652a42de89a4512292a9a660f4a66aac1f	Data Engine	1.5 القراءة التفاعلية	1190
F-000643	- استخراج من صورة فقط	1908862834c1551610f074f5349e92a895efe4f3d70325a9efbb0cc82aa153f5	Data Engine	1.5 القراءة التفاعلية	1191
F-000644	- استخراج من PDF	f14cee1a15363d8318a936ed2f0e7eaf8e6a07f66d18f9ef2cff48b43c50d72e	Data Engine	1.5 القراءة التفاعلية	1192
F-000645	- استخراج من PPT	a766fdc01be269bce6431f6fa24ddeed4ac985ee716d4bc407d5110618c33e2c	Data Engine	1.5 القراءة التفاعلية	1193
F-000646	- استخراج من Excel	268aed82a5a9b7729985c033cd5f8fbcc469ad8b48fdca24b227529ccb042406	Data Engine	1.5 القراءة التفاعلية	1194
F-000647	- قائمة موحدة بكل الأعمدة عبر جميع الملفات	49bdd6057015393012791b587f8c61b91bb71dbbe1682b7d1b8a7ff52af6df48	Data Engine	1.6 مركز التحكم بالأعمدة	1200
F-000648	- بيان مصدر كل عمود	cbb178419b093faf0a7a71952233136b6748f8bf83a16411afa79ea223823db6	Data Engine	1.6 مركز التحكم بالأعمدة	1201
F-000649	- نسبة القيم المفقودة وعدد القيم الفريدة	8a0691e480d5c3e59c6abc643b9dbcd6b5b8cf578bebc569f8dc79598d21ad95	Data Engine	1.6 مركز التحكم بالأعمدة	1202
F-000650	- اكتشاف الأعمدة المتشابهة حتى لو اختلفت الأسماء	c78f9f0bb316fc89b88a28ee9fef6097ceec0ed66be46c45bc898bc2ab58ffec	Data Engine	1.6 مركز التحكم بالأعمدة	1203
F-000651	- سحب عمود من ملف وإفلاته على عمود آخر للربط	9c2b9200e2cd469bce31cf79200ea692236524d9cf944bfac7ab8691a2eb4274	Data Engine	1.6 مركز التحكم بالأعمدة	1204
F-000652	- دمج نصي ورقمي ومشروط ومتعدد	c087dd707886abea8f5c35491a2d588a900d01245d9ac955c602c1a0689ae21a	Data Engine	1.6 مركز التحكم بالأعمدة	1205
F-000653	- فصل الأعمدة: اسم كامل إلى أول وأخير أو تاريخ إلى يوم وشهر وسنة	80272d4f910cb11fb273de52ed1a2c49bf857b81e3bc711aee190d26cd9b27e1	Data Engine	1.6 مركز التحكم بالأعمدة	1206
F-000654	- إعادة تسمية يدوية أو تلقائية جماعية	86287218ba82c49d31898a6004c9525dc3f7c0046e5ace1f2670237adb612597	Data Engine	1.6 مركز التحكم بالأعمدة	1207
F-000655	- إنشاء أعمدة مشتقة وتحليلية	50d5b34f4dfedae19d83fe09ce1a11b24d7a68fa8b251dc6faaf7f3441b24d39	Data Engine	1.6 مركز التحكم بالأعمدة	1208
F-000656	- خريطة أعمدة بصرية تعرض العلاقات	7d00083f7bfa270763d64088d39e4fa0937869e0f40c580a100163c89fbe089b	Data Engine	1.6 مركز التحكم بالأعمدة	1209
F-000657	- عرض شامل للأعمدة ونسبة القيم الفارغة وعدد القيم الفريدة	d58b0b5ac4ae66cfeb309fbfece189468a8b6b8a397ba24b8ab201933a9abfd2	Data Engine	1.6 مركز التحكم بالأعمدة	1210
F-000658	- عرض أسماء الملفات والأوراق وخريطة العلاقات بينها	4dd207244963cb66f34976a7a0baefaedcd60f3d8b180020a6e371b1410f85e2	Data Engine	1.6 مركز التحكم بالأعمدة	1211
F-000659	- عرض عدد الصفوف	209e922d5ce75a306a7501a2acb70470320dc99300404e7657e9e7ce36755acf	Data Engine	1.6 مركز التحكم بالأعمدة	1212
F-000660	- سحب عمود وإفلاته على عمود آخر	11e3a11827e22d3e5b34cb508065efb5a040b9c74ae2fb875ccaa3c53544952a	Data Engine	1.6 مركز التحكم بالأعمدة	1213
F-000661	- اقتراح إعادة ترتيب الأعمدة تلقائياً	d9106a46d6689050af32309b7b8dcb90b30c4345426e79db2f574cf5c22d5da9	Data Engine	1.6 مركز التحكم بالأعمدة	1214
F-000662	- اقتراح تقليل التشويش في العرض	4dd334e75d53285f22e96925e9d647b3e589bfb1d731da129b088e3dfa89ce0c	Data Engine	1.6 مركز التحكم بالأعمدة	1215
F-000663	- إدارة أوراق العمل بإعادة التسمية وإزالة الأوراق الفارغة	4818a198502eb8be26089212e6082abf652f20e5fad39c8f51c1c03c8de3db16	Data Engine	1.6 مركز التحكم بالأعمدة	1216
F-000664	- سحب لإنشاء جدول، مقارنة، إضافة إلى تحليل مع رؤية مباشرة لجميع العمليات	5b644b9dafd40bfafc04c87dd2ba4ed36ce9e94720d890a119cf144f861bcdc4	Data Engine	1.6 مركز التحكم بالأعمدة	1217
F-000665	- تثبيت أعمدة وصفوف عند التمرير	297aa73bf7318a39b9bf3c7aeb9db06f546f4575891fa0a0876da492eb26e7b7	Data Engine	1.6 مركز التحكم بالأعمدة	1218
F-000666	- مقارنة ملفين واكتشاف الفروقات بينهما	edb4f99979fde2c0e713e5d50999f624bbe914f61c4013e00de2d046b8fd2685	Data Engine	1.6 مركز التحكم بالأعمدة	1219
F-000667	- معاينة سريعة مع إحصاءات عن القيم المفقودة والمكررة والشاذة	1b0b006e904da23c40b4125f82f836994d6d7069e11d4a305d00e21706bf0134	Data Engine	1.6 مركز التحكم بالأعمدة	1220
F-000668	- مقارنة الفروقات بين نسخ الملفات مع سجل تدقيق	0ec5ea73315d2889390493ce0d526b1c03ea74cba2652132b5531946f15b31e7	Data Engine	1.6 مركز التحكم بالأعمدة	1221
F-000669	- سحب وإفلات أعمدة من ملفات متعددة لبناء جدول هدف	9a8253c0121ed810c85e65121e1dcd377f1e66c82dc1b79ea7b2ee5335b8c6bf	Data Engine	1.6 مركز التحكم بالأعمدة	1222
F-000670	- معاينة البيانات قبل الاستيراد	afd3929adbce65e970d0732cce54671f4b63e5bb3732f16071ecbe771a511734	Data Engine	1.6 مركز التحكم بالأعمدة	1223
F-000671	- مركز التحكم بالأعمدة	67a38fa579fde82e6bad817e65381a4c1498945ae263e8bc92d11039c3b9d917	Data Engine	1.6 مركز التحكم بالأعمدة	1224
F-000672	- واجهة بدون كود وتصورات تفاعلية	3caf091378ea40fd8c535226df941dc29128145983a106d374c330b716d75290	Data Engine	1.6 مركز التحكم بالأعمدة	1225
F-000673	- إنشاء محتوى مباشرة داخل الأعمدة (AI Column)	e438047b7fd387f80c38508478e2c746096d0fe92bf3a2acd60e8f839f674055	Data Engine	1.6 مركز التحكم بالأعمدة	1226
F-000674	- اختيار أفضل تمثيل مرئي للبيانات تلقائيًا	a87b43a62460b240b273fc6f83469e7e04c93a3a096d9a6a288e19420e648001	Data Engine	1.6 مركز التحكم بالأعمدة	1227
F-000675	- اقتراح أفضل الرسوم البيانية بناءً- على البيانات	f827d51d11e13e07227f01617ff8562a9f0dd3a40558d1f8f4e96c0009e12a8b	Data Engine	1.6 مركز التحكم بالأعمدة	1228
F-000676	- تحديد نوع المخطط المثالي لمجموعة البيانات تلقائيًا	e77d28fb549ebc44f5eb165fc8013afa5feabb1d2040f8432696b0084bfde408	Data Engine	1.6 مركز التحكم بالأعمدة	1229
F-000677	- اكتشاف الأعمدة وأنواع البيانات والقيم الشاذة والنواقص تلقائيًا (Auto Profiling)	d375925a215c59aa7fca129ab5d0b1fb64db196e9b388590afb4c92e1ccfeace	Data Engine	1.6 مركز التحكم بالأعمدة	1230
F-000678	- ربط الملفات تلقائيًا عبر أعمدة مشتركة (Smart Join Suggestions)	dea05ac21ff48ab229227373df864f6895bc74eaf88b78479248fda1b19f0132	Data Engine	1.6 مركز التحكم بالأعمدة	1231
F-000679	- إنشاء أعمدة محسوبة ومشتقة (Calculated/Derived Fields)	f4752a5098ad7ca28e80a929b972c8a99a31379d8440264efdef5c0f1891a028	Data Engine	1.6 مركز التحكم بالأعمدة	1232
F-000680	- اختيار الأعمدة مباشرة للرسم البياني	02a32fdb52581740797d20af769e861d6e87f357c4ac30230c19d2327551c925	Data Engine	1.6 مركز التحكم بالأعمدة	1233
F-000681	- مركز التحكم الذكي بالأعمدة (Column Intelligence System)	87a3344ba64c8b758513d90fb2f8ed3f2d48a02a8e038d78b6a91a50da18755e	Data Engine	1.6 مركز التحكم بالأعمدة	1234
F-000682	- سحب عمود من ملف وإفلاته في ملف آخر لربطهما	61d40060eff911c81e53dd71a3a07ff8d70ec77e30033fcf417a644c13330523	Data Engine	1.6 مركز التحكم بالأعمدة	1235
F-000683	- إعادة تسمية الأعمدة (يدوي، جماعي، أو تلقائي بالذكاء الاصطناعي)	47833fa31925c18d7eb216c09714403b21f7689ff6aeb49bfacea15b79bbe139	Data Engine	1.6 مركز التحكم بالأعمدة	1236
F-000684	- تقسيم عمود إلى عدة أعمدة	57a84f3ed4b16a5a563de8a086e119d43b6aac5d10a844f87659fdf4482517f5	Data Engine	1.6 مركز التحكم بالأعمدة	1237
F-000685	- دمج عدة أعمدة في عمود واحد	44b948c61f12837f795722902e63dfa6dc2e8e40f1dae18bdeb33ad57a9a808b	Data Engine	1.6 مركز التحكم بالأعمدة	1238
F-000686	- اكتشاف الأعمدة المتشابهة التي تمثل نفس الشيء رغم اختلاف الاسم	f5f54697ceeaaae9249419c175f195b84cdef62b4e1f62555adc7c864fc8b0d2	Data Engine	1.6 مركز التحكم بالأعمدة	1239
F-000687	- خريطة الأعمدة لفهم السياق والعلاقات بينها	30a9adf9b62eeef9b07d324006cb3076c7a995137c2046da150120eaa99bd60a	Data Engine	1.6 مركز التحكم بالأعمدة	1240
F-000688	- مقارنة محتوى عمودين	880f657785ac4a3c9aaa8a81dad7f8c3d916cc1ed519194280c5f95222fc11fd	Data Engine	1.6 مركز التحكم بالأعمدة	1241
F-000689	- اقتراح وحذف الأعمدة غير المستخدمة أو غير الضرورية	e94b9102fa9bb39297d588a9680db5d9ad52306ebfd545b127a73812c2bc856a	Data Engine	1.6 مركز التحكم بالأعمدة	1242
F-000690	- قائمة موحدة بكل الأعمدة عبر جميع الملفات مع بيان مصدر كل عمود	34f68e545a06703da13478830a3c31a25b21c809afc1c01d471cb8adba4d27db	Data Engine	1.6 مركز التحكم بالأعمدة	1243
F-000691	- تجميع البيانات حسب أي عمود	455811c5d0befbd4af39995f03a771f791f9a28694887ec90bdcbef6ed77a355	Data Engine	1.6 مركز التحكم بالأعمدة	1244
F-000692	- ترتيب الأعمدة منطقيًا	830e9319ea61f9dd4860daec0aa009369b250d56d32fa1965938ef3f2e9d3a6f	Data Engine	1.6 مركز التحكم بالأعمدة	1245
F-000693	- تلوين رؤوس الأعمدة	b0801c2932b927b2a04f5bfda5195bddff5b7d7aa1b8c42888fcd6b69174bb52	Data Engine	1.6 مركز التحكم بالأعمدة	1246
F-000694	- ضبط عرض الأعمدة تلقائيًا	b1f2852dd719d58b386ffb5dc2430bd02a37f6d6039f6961ab241b4129874e8d	Data Engine	1.6 مركز التحكم بالأعمدة	1247
F-000695	- تحويل أنواع بيانات الأعمدة	020d3c8c2ceceb556d86c2d0b318b6d528f44eae4a2a4e357656505dedacca41	Data Engine	1.6 مركز التحكم بالأعمدة	1248
F-000696	- أرشفة الأعمدة	180a012040457773c33a3d8fd0c5102b229e2a389a0ebdd5bf3cabea12a6fa50	Data Engine	1.6 مركز التحكم بالأعمدة	1249
F-000697	- إنشاء علاقة بين عمودين	19eafbba761539279e66146d6b983d49a1d9e4cca1e822310834ea462c2fcf05	Data Engine	1.6 مركز التحكم بالأعمدة	1250
